id,NumDash,NumDots,NumDashInHostname,UrlLength,NumQueryComponents,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLevel
5510,0,4,0,105,0,0,1,1,20,14
2002,1,3,1,56,0,0,0,0,27,3
886,0,3,0,63,0,0,0,1,27,4
870,0,2,0,33,0,0,0,0,15,2
9689,1,2,0,51,0,0,0,0,20,3
5721,6,1,0,71,0,0,0,1,14,2
357,0,1,0,39,0,0,0,0,22,2
9908,2,3,0,46,0,0,0,0,15,1
5452,8,1,0,86,0,0,0,1,16,2
8194,0,1,0,78,1,0,0,0,17,2
6439,10,2,0,120,1,0,0,0,25,3
7705,7,2,0,91,0,0,0,1,10,4
1276,1,12,0,76,0,0,0,1,14,11
1891,0,4,0,57,0,1,0,1,12,5
8687,0,1,0,39,1,0,0,1,8,3
6569,1,1,0,65,0,0,0,1,21,4
9624,1,3,0,41,0,0,0,0,13,1
3564,0,2,0,45,0,0,0,0,22,3
5788,5,2,0,73,0,0,0,0,13,5
4959,0,7,0,62,0,0,1,0,46,3
1547,1,5,0,55,0,0,0,1,28,3
2381,1,2,1,147,1,0,0,1,26,7
3824,1,4,0,135,0,0,0,1,18,9
3233,2,3,0,76,0,0,0,0,23,4
8400,3,1,0,55,0,0,0,0,15,5
3307,0,2,0,48,0,0,0,0,31,2
493,0,2,0,46,0,0,0,1,27,3
3500,0,4,0,56,0,0,0,1,24,3
6665,15,1,0,122,0,0,0,1,9,5
1117,1,1,0,57,0,0,0,1,16,6
5638,5,2,0,113,0,0,0,1,16,8
8775,0,1,0,38,0,0,0,0,11,3
6147,14,2,1,113,0,0,0,0,22,0
9868,0,3,0,38,0,0,0,0,19,1
8776,1,1,1,49,0,0,0,0,16,3
6708,1,3,0,60,0,0,0,0,22,2
9949,0,2,0,53,0,0,0,1,17,3
7966,6,3,0,101,1,0,0,0,14,2
3646,0,3,0,65,0,0,0,0,21,3
2501,0,4,0,53,0,0,0,0,26,2
5678,10,2,0,106,0,0,0,1,10,4
5242,2,3,0,95,0,0,0,1,22,6
6519,9,1,0,80,0,0,0,1,12,2
2784,0,4,0,95,0,0,0,1,15,9
6159,0,3,0,72,0,0,0,1,13,6
3810,0,5,0,59,0,0,1,0,36,2
9429,0,3,0,48,0,0,0,0,19,2
9525,1,3,0,35,0,0,0,1,17,2
8600,0,1,0,40,1,0,0,0,11,4
1697,0,2,0,49,0,0,0,0,12,4
5686,18,1,0,150,0,0,0,1,12,5
8368,3,2,0,53,0,0,0,1,20,3
5940,6,2,0,65,0,0,0,1,14,3
2053,0,1,0,26,0,0,0,0,14,2
1777,0,2,0,40,0,0,0,0,18,3
6561,6,3,0,134,1,0,0,0,28,2
3314,0,3,0,52,0,0,0,0,24,2
4782,2,3,0,144,0,0,0,0,14,7
8539,0,1,0,40,0,0,0,1,10,2
6782,5,1,0,67,0,0,0,0,15,2
1593,1,3,0,84,0,0,0,0,26,4
1724,0,2,0,37,0,0,0,1,11,3
216,0,1,0,36,0,0,0,0,15,3
6327,0,1,0,23,0,0,0,0,9,2
8257,0,2,0,63,2,0,0,0,10,2
491,1,1,0,53,0,0,0,1,21,4
9134,2,1,0,37,0,0,0,1,13,2
3484,0,2,0,50,0,0,0,1,25,5
5103,13,1,0,84,0,0,0,1,15,2
5188,6,1,0,78,0,0,0,1,6,5
3432,0,6,0,59,0,0,0,1,19,2
9199,0,3,0,51,1,0,0,0,16,2
7711,8,1,0,82,0,0,0,0,12,5
5514,2,1,0,62,0,0,0,0,18,5
26,3,5,0,134,0,0,0,1,14,3
3513,1,3,0,120,0,0,0,0,16,4
2410,0,3,0,54,0,0,0,1,23,3
3271,0,2,0,72,0,0,0,0,27,3
5210,6,3,0,136,1,0,0,1,21,4
8712,1,2,0,50,0,0,0,1,23,1
1553,1,2,0,73,0,0,0,0,13,4
9198,1,2,0,51,0,0,0,0,19,4
8622,3,1,0,55,0,0,0,0,13,3
3872,1,2,1,71,0,0,0,0,16,6
3403,2,3,0,91,0,0,0,1,36,7
4530,1,4,1,43,0,0,0,1,15,2
980,1,4,0,115,2,1,0,1,13,5
2656,0,2,0,63,0,0,0,0,20,4
1848,0,3,0,58,0,0,0,0,28,3
7965,5,3,0,64,0,0,0,0,25,2
8241,6,1,0,81,0,0,0,1,19,5
7146,3,1,0,72,0,0,0,1,12,4
7300,10,1,0,103,0,0,0,1,12,3
5722,8,3,0,94,0,0,0,0,18,2
516,0,2,0,51,0,0,0,1,18,3
8746,1,1,0,51,0,0,0,1,11,4
8298,0,2,0,43,0,0,0,0,11,3
1103,1,1,0,54,0,0,0,0,19,5
3277,0,2,0,113,0,0,0,1,26,10
7218,2,1,0,73,1,0,0,1,16,4
7390,2,1,0,71,1,0,0,1,14,3
9078,0,4,0,39,0,0,0,1,11,1
8338,1,1,0,34,0,0,0,0,11,1
3997,0,2,0,32,0,0,0,1,21,2
195,1,3,0,60,0,0,0,1,14,5
4712,1,2,0,61,0,0,0,0,15,5
644,0,3,0,47,1,0,0,1,12,3
9090,0,2,0,35,0,0,0,0,14,2
3286,0,6,0,41,0,0,0,0,14,2
3117,0,2,0,82,0,0,0,0,22,3
6477,7,1,0,67,0,0,0,1,17,1
3576,0,3,0,54,0,0,0,0,21,3
9024,2,1,0,50,0,0,0,0,18,2
4321,0,3,0,56,0,0,0,1,21,4
9993,0,3,0,49,0,0,0,0,19,2
2208,0,3,0,37,0,0,0,0,21,1
4553,3,3,0,92,0,0,0,0,23,4
7317,3,2,0,89,0,0,0,1,16,3
3719,4,4,4,72,1,0,0,1,35,3
973,1,2,0,46,0,0,0,0,12,3
4580,0,3,0,51,0,0,0,0,13,3
720,11,3,0,231,5,0,0,1,16,5
9018,0,2,0,45,0,0,0,1,17,1
6156,11,1,0,83,0,0,0,1,13,2
9431,0,2,0,49,0,0,0,1,23,4
3897,0,4,0,178,5,0,0,1,16,5
2804,1,3,0,89,0,0,0,1,19,5
2567,0,3,0,59,0,0,0,1,21,5
4026,0,5,0,85,0,0,0,1,26,5
6199,0,1,0,93,0,0,0,0,24,5
33,0,3,0,95,0,0,0,0,10,9
8308,0,2,0,50,0,0,0,0,24,3
8832,0,2,0,35,0,0,0,1,13,2
9819,0,2,0,48,0,0,0,1,17,3
4064,0,3,0,57,0,0,0,1,31,2
8949,3,1,0,48,0,0,0,1,20,2
5541,0,2,0,76,1,0,0,0,14,4
1698,0,3,0,38,0,0,0,0,22,3
2793,0,2,0,52,0,0,0,0,15,4
2223,0,3,0,41,0,0,0,0,16,2
5819,8,2,0,94,0,0,0,1,12,6
9663,2,2,0,44,0,0,0,0,18,3
3765,5,3,4,109,0,0,1,1,57,4
3867,0,3,0,56,0,0,0,0,15,3
6422,3,1,0,89,0,0,0,1,7,7
9400,2,2,0,55,0,0,0,1,20,3
8939,0,2,0,57,3,0,0,1,9,2
6672,0,3,0,100,0,0,0,1,12,6
7979,1,2,0,67,0,0,0,1,28,4
3759,5,3,4,109,0,0,1,1,57,4
9775,1,2,0,53,0,0,0,0,19,4
3228,2,3,1,104,0,0,0,0,26,6
7803,1,1,1,98,3,0,0,0,18,1
3924,0,4,0,84,0,0,0,1,24,5
3905,0,3,0,40,0,0,0,0,16,1
2278,1,2,0,51,0,0,0,0,16,3
6811,0,2,0,66,3,0,0,0,10,2
1402,2,4,1,62,0,0,0,1,29,4
740,11,3,0,231,5,0,0,1,16,5
4267,0,1,0,57,1,0,0,0,16,2
9862,0,2,0,32,0,0,0,0,24,0
7353,7,1,0,66,0,0,0,1,11,2
7519,9,1,0,105,0,0,0,1,21,3
3852,0,3,0,64,0,0,0,0,25,4
8632,1,1,0,32,0,0,0,0,8,2
2662,0,6,0,65,0,0,0,1,19,4
6505,1,1,0,160,5,0,0,1,13,2
9800,0,3,0,54,0,0,0,0,22,3
675,0,1,0,48,0,0,0,0,16,4
7106,0,1,0,68,1,0,0,0,12,3
6361,0,1,0,72,3,0,0,1,8,3
3842,2,4,0,213,1,0,0,1,18,9
1816,0,1,0,64,0,0,0,0,19,3
9490,0,2,0,40,0,0,0,1,11,4
9839,0,2,0,42,0,0,0,0,20,2
9202,0,3,0,31,0,0,0,1,16,1
4654,1,3,0,83,0,0,0,0,25,6
8693,0,3,0,36,0,0,1,0,21,1
2101,0,2,0,39,0,0,0,0,15,2
7712,5,1,0,84,0,0,0,0,23,5
1674,0,2,0,61,0,0,0,0,18,6
2102,1,2,1,50,0,0,0,0,20,2
4214,0,4,0,94,0,0,0,1,11,10
6959,11,2,0,126,0,0,0,1,24,4
1549,1,2,0,73,0,0,0,0,13,4
9551,1,3,0,50,0,0,0,0,14,2
3324,5,3,4,121,0,0,1,1,66,5
9584,1,3,0,44,0,0,0,0,15,3
356,0,2,0,40,1,0,0,0,21,0
5185,0,1,0,169,1,0,0,0,19,10
1462,1,4,0,75,0,0,0,1,10,6
7625,5,1,0,65,0,0,0,1,16,5
9386,0,4,0,56,1,0,0,0,19,2
3221,3,3,0,96,0,0,0,1,33,6
940,2,2,1,47,0,0,0,0,14,4
5148,2,2,0,91,0,0,0,1,32,6
5924,7,3,0,85,0,0,0,0,12,5
7884,7,1,0,83,0,0,0,0,19,2
1752,1,2,0,105,0,0,0,0,27,6
9469,0,2,0,45,0,0,0,0,25,2
7598,4,1,0,63,0,0,0,1,12,5
1773,1,2,0,41,0,0,0,0,6,3
1197,3,4,2,80,0,0,0,0,26,6
1879,0,2,0,42,0,0,0,0,9,3
2669,0,3,0,33,0,0,0,0,12,2
3172,2,2,2,69,0,0,1,0,28,2
2017,0,3,0,49,0,0,0,0,20,3
2006,0,2,0,43,0,0,0,0,26,1
8273,11,1,0,113,0,0,0,1,15,3
3894,0,1,0,38,0,0,0,0,12,3
9992,0,3,0,42,0,0,0,1,17,2
3238,0,2,0,57,0,0,0,0,14,3
4425,1,4,1,64,0,0,0,1,28,4
4745,0,4,0,81,1,0,0,0,15,3
2079,0,3,0,47,0,0,0,0,23,2
5220,4,2,0,68,0,0,0,1,15,2
397,2,4,1,68,0,0,0,1,21,4
2789,0,4,0,59,0,0,0,0,23,3
8878,1,2,1,42,0,0,0,1,16,2
8639,0,2,0,39,0,0,0,0,15,1
4073,0,2,0,45,0,0,0,0,20,2
5575,6,2,0,95,0,0,0,1,17,2
8370,2,2,0,56,0,0,0,0,22,3
9508,0,2,0,47,1,0,0,1,20,2
5356,7,2,0,79,0,0,0,1,16,5
7234,4,4,0,128,0,0,0,1,20,12
9484,1,2,0,40,0,0,0,1,13,2
6821,5,3,1,73,0,0,0,0,30,1
1520,1,3,0,59,0,0,0,0,27,4
8197,1,2,0,75,3,0,0,1,12,3
1379,0,3,0,47,0,0,0,1,13,3
5673,1,4,0,180,8,0,0,0,26,4
1024,0,2,0,39,0,0,0,0,16,2
2588,0,5,0,51,0,0,0,0,17,3
7043,6,1,0,81,0,0,0,1,17,5
5622,0,2,0,64,3,0,0,0,19,2
7638,1,3,1,70,2,0,0,0,25,1
5009,0,3,0,24,0,0,0,0,16,0
2858,0,3,0,173,1,0,0,0,25,4
8255,12,1,0,113,0,0,0,0,17,4
5772,0,2,0,82,3,0,0,1,15,3
5843,4,2,0,73,0,0,0,1,22,5
8028,7,1,0,85,0,0,0,1,10,3
5833,4,2,0,98,0,0,0,1,15,7
1630,1,3,0,93,0,0,0,1,22,7
4889,0,2,0,98,0,0,0,1,56,2
4527,0,2,0,45,0,0,0,1,14,4
3524,1,4,0,92,0,0,0,1,20,7
5905,0,3,0,75,5,0,0,0,24,1
7782,3,2,0,65,0,0,0,1,21,3
3608,0,3,0,31,0,0,0,1,19,2
9419,1,2,0,38,0,0,0,1,15,3
5221,6,1,0,89,2,0,0,1,14,2
235,1,2,0,127,1,0,0,0,14,2
7756,0,2,0,75,2,0,0,1,11,2
3797,0,3,0,60,0,0,0,0,21,4
4119,0,4,0,55,0,0,0,1,27,2
6319,4,2,0,69,0,0,0,0,23,1
5002,0,2,0,24,0,0,0,0,15,0
3801,0,2,0,58,0,0,0,0,13,4
7810,3,2,0,67,0,0,0,0,13,6
3900,0,2,0,46,0,0,0,0,19,2
5025,0,2,0,21,0,0,0,0,13,0
1949,0,3,0,39,0,0,0,0,16,2
6362,6,1,0,74,0,0,0,1,7,5
471,1,1,0,79,0,0,0,0,13,4
9945,0,2,0,52,0,0,0,0,24,3
3493,0,2,0,71,0,0,0,1,27,3
6092,4,3,0,75,0,0,0,0,16,1
2672,0,3,0,57,1,0,0,1,18,3
9801,2,2,0,47,0,0,0,1,14,2
2225,0,2,0,36,0,0,0,0,14,2
1107,0,6,0,57,0,0,0,1,14,2
2189,0,2,0,38,0,0,0,0,15,2
819,0,3,0,50,0,0,0,1,13,3
5572,11,2,0,106,0,0,0,1,20,5
4524,0,2,0,36,0,0,0,1,12,4
5794,4,2,0,66,0,0,0,0,20,5
9382,0,4,0,56,1,0,0,1,13,3
8781,0,2,0,44,1,0,0,0,20,0
7460,4,2,0,90,1,0,0,0,17,2
2625,4,2,0,89,0,0,0,0,19,3
7095,8,1,0,83,0,0,0,1,11,3
9393,0,2,0,38,0,0,0,1,14,4
9917,0,3,0,42,0,0,0,0,24,1
9120,0,2,0,52,1,0,0,0,12,2
889,2,1,2,58,0,0,0,0,29,3
2438,0,3,0,72,0,0,0,1,13,13
6057,6,1,0,78,0,0,0,1,10,3
7065,7,1,0,97,0,0,0,1,16,4
818,0,4,0,57,2,0,0,0,11,1
8935,0,2,0,48,1,0,0,1,20,2
3415,1,3,0,57,0,0,0,0,21,3
6353,8,1,0,73,0,0,0,1,10,2
2342,0,4,0,50,0,0,0,0,35,1
9030,3,2,0,58,0,0,0,1,19,5
3168,0,2,0,50,0,0,0,0,26,3
1810,1,1,1,58,0,0,0,0,13,3
8036,8,1,0,74,0,0,0,1,8,2
1265,1,2,0,55,0,0,0,0,17,4
5087,0,2,0,21,0,0,0,0,14,0
9676,0,2,0,43,0,0,0,0,18,2
5836,9,2,1,84,0,0,0,1,21,3
5195,4,2,0,70,0,0,0,1,13,5
4450,2,3,0,68,0,0,0,0,12,3
4946,1,2,0,95,0,0,0,0,35,6
4046,1,2,0,48,0,0,0,0,21,4
6504,0,2,0,90,3,0,0,0,14,2
3703,0,2,0,68,0,0,0,1,19,3
1036,1,1,1,28,0,0,0,0,12,2
9257,1,3,0,52,0,0,0,1,14,4
5591,0,2,0,79,0,0,0,1,22,8
1229,0,2,0,39,0,0,0,1,10,3
10000,3,3,0,52,0,0,0,1,10,2
6812,0,3,0,70,0,0,0,0,12,4
5142,4,2,0,105,0,0,0,1,11,4
53,0,2,0,29,0,0,0,0,17,2
9068,1,2,0,58,2,0,0,1,7,1
8396,0,1,0,34,1,0,0,0,18,0
160,0,3,0,49,0,0,0,0,9,2
7553,11,3,0,120,0,0,0,1,15,4
1588,1,14,0,245,6,0,0,1,14,3
1590,1,3,0,84,0,0,0,0,26,4
9842,0,2,0,40,0,0,0,0,11,3
9329,1,3,0,55,0,0,0,1,12,3
6931,5,1,0,73,0,0,0,1,13,5
6597,7,2,0,115,0,0,0,1,12,7
6175,7,2,0,93,0,0,0,1,7,5
8099,0,4,0,97,0,0,0,0,22,8
3859,0,2,0,47,0,0,0,0,14,3
9815,0,3,0,54,1,0,0,0,16,1
6692,18,2,0,154,0,0,0,1,17,3
2829,1,3,1,41,0,0,0,0,21,1
437,1,2,0,89,0,0,0,0,13,4
8275,0,2,0,33,0,0,0,0,12,1
8169,8,2,0,95,0,0,0,0,20,5
3879,0,1,0,36,0,0,0,0,20,2
1589,1,3,0,84,0,0,0,0,26,4
2781,1,2,1,59,0,0,0,0,43,2
8982,2,1,0,48,0,0,0,0,13,3
8562,0,1,0,33,0,0,0,0,13,1
5687,4,1,0,62,0,0,0,1,9,3
3966,0,3,0,58,0,0,0,1,31,2
4728,2,2,1,142,1,0,0,0,15,5
974,1,3,0,56,0,0,0,0,26,2
1239,0,3,0,64,0,0,0,1,16,5
2952,0,2,0,73,0,0,0,0,18,4
2343,1,2,0,88,0,0,0,0,23,5
6521,0,2,0,83,2,0,0,1,13,2
7311,0,3,0,108,1,0,0,0,13,1
6047,3,1,0,63,0,0,0,0,9,3
2159,0,2,0,63,0,0,0,1,17,5
9289,2,2,0,49,0,0,0,1,21,3
6590,1,3,0,95,3,0,0,0,19,2
1498,0,4,0,49,0,0,0,1,20,3
4546,0,3,0,55,0,0,0,1,15,3
6466,0,1,0,74,1,0,0,1,20,4
4258,0,1,0,60,1,0,0,0,16,2
2423,0,3,0,48,0,0,0,0,20,3
8565,0,3,0,53,0,0,0,0,18,2
5186,4,2,0,121,0,0,0,0,13,9
5648,0,2,0,74,0,0,0,1,22,6
358,0,2,0,32,0,0,0,0,24,0
5243,0,3,0,62,0,0,0,1,27,5
8012,6,1,0,64,0,0,0,1,8,2
9241,0,2,0,32,0,0,0,0,15,1
2093,1,8,1,93,0,0,1,1,66,4
5410,0,2,0,66,0,0,0,0,13,6
2016,0,3,0,47,0,0,0,1,24,3
9060,1,1,0,36,0,0,0,0,12,2
4045,0,3,0,54,0,0,0,1,16,3
188,1,3,1,44,0,0,0,0,17,2
6859,6,3,0,80,0,0,0,1,25,2
3656,5,3,4,109,0,0,1,1,57,4
3427,5,3,4,121,0,0,1,1,66,5
7195,8,3,0,95,0,0,0,1,12,3
1382,0,3,0,46,0,0,0,1,13,3
7469,4,1,0,73,0,0,0,1,19,4
414,2,2,1,75,0,0,0,0,20,6
5038,0,2,0,40,0,0,0,0,19,1
4898,2,3,1,65,0,0,0,0,15,5
3337,15,2,0,152,0,0,0,1,16,9
3607,0,2,0,58,0,0,0,1,20,6
3176,0,2,0,66,0,0,0,0,23,6
2242,1,2,1,57,0,0,0,0,40,2
9709,2,2,0,59,0,0,0,1,14,5
7797,0,2,0,73,3,0,0,1,20,1
257,1,2,0,62,0,0,0,0,22,4
8621,0,2,0,41,0,0,0,1,11,1
201,1,3,0,60,0,0,0,1,24,5
2236,1,2,1,86,0,0,0,1,28,7
4744,1,2,1,49,0,0,0,0,15,4
1768,0,3,0,48,0,0,0,0,16,4
4237,0,3,0,56,0,0,0,0,21,4
6730,14,1,0,144,1,0,0,1,19,6
8451,0,1,0,34,1,0,0,1,14,2
7278,3,1,0,72,0,0,0,0,16,5
1573,0,2,0,23,0,0,0,0,10,2
25,0,4,0,55,0,0,0,0,31,2
3364,5,3,4,121,0,0,1,1,66,5
1089,1,2,1,52,0,0,0,0,18,2
4675,1,2,0,61,0,0,0,0,24,3
2695,1,4,0,57,0,0,0,0,20,4
7583,0,3,0,86,2,0,0,0,29,1
3399,1,2,1,28,0,0,0,0,14,2
3560,0,5,0,103,0,0,0,1,15,9
9157,0,2,0,53,0,0,0,1,12,4
2842,2,2,0,54,0,0,0,0,9,3
2312,1,3,0,75,0,0,0,0,29,5
8334,1,1,1,30,0,0,0,0,22,0
3235,7,2,7,82,0,0,1,0,71,2
4153,0,4,0,87,0,0,0,0,21,7
1310,0,3,0,38,0,0,0,0,21,1
696,0,4,0,222,19,1,0,0,12,3
9860,3,2,0,56,0,0,0,0,14,2
3753,0,2,0,41,0,0,0,0,20,3
6338,18,2,0,161,0,0,0,1,22,7
1228,0,2,0,43,0,0,0,0,21,2
2000,0,2,0,35,0,0,0,0,18,1
277,1,3,1,76,0,0,0,0,41,3
8177,3,1,0,67,0,0,0,1,24,3
7665,7,4,0,99,0,0,0,0,32,1
5930,6,3,0,99,0,0,0,1,20,2
2954,0,2,0,73,0,0,0,0,18,4
3638,1,2,0,94,0,0,0,0,29,3
3907,1,3,1,64,0,0,0,1,33,4
4779,0,4,0,52,0,0,0,1,17,4
5846,0,3,0,77,1,0,0,1,20,5
9699,1,3,0,58,0,0,0,0,15,2
4118,0,3,0,56,0,0,0,1,18,4
7031,2,1,0,125,5,0,0,1,20,3
1138,0,4,0,116,5,1,0,0,12,3
2768,1,2,1,62,0,0,0,0,45,2
2335,0,4,0,58,0,0,0,0,20,4
7707,4,2,0,62,0,0,0,0,13,2
943,1,3,0,52,0,0,0,1,20,4
7663,5,1,0,60,0,0,0,1,16,3
2491,1,2,1,50,0,0,0,0,34,2
9680,1,2,0,54,0,0,0,0,23,3
6291,0,2,0,64,2,0,0,1,15,2
4936,0,4,0,109,0,0,0,0,21,8
3936,1,2,1,45,0,0,0,1,22,2
6957,6,2,0,82,0,0,0,1,14,3
2385,0,4,0,62,0,0,0,0,29,2
116,2,3,2,64,0,0,0,0,37,2
1864,0,3,0,58,0,0,0,0,28,3
9977,1,2,0,37,0,0,0,1,13,2
3120,0,2,0,66,0,0,0,0,22,2
4259,0,2,0,42,0,0,0,1,16,2
6706,2,1,0,60,0,0,0,1,21,6
903,0,4,0,75,0,0,0,0,31,6
2820,1,5,1,65,1,0,0,0,29,1
3823,1,4,0,135,0,0,0,1,18,9
8162,0,1,0,79,2,0,0,1,18,1
6891,0,2,0,69,3,0,0,0,13,0
9091,0,3,0,29,0,0,0,0,11,1
4700,1,4,0,98,0,0,0,0,21,7
8919,0,1,0,58,3,0,0,0,14,1
3803,0,3,0,59,0,0,0,1,20,3
6069,7,2,0,79,0,0,0,1,19,3
5811,2,2,0,63,0,0,0,1,21,5
3537,2,2,0,113,0,0,0,1,25,7
3826,0,3,0,47,0,0,0,0,21,3
8643,3,1,0,52,0,0,0,0,13,4
8609,1,1,0,58,0,0,0,1,23,5
4811,0,3,0,39,0,0,0,0,18,3
1947,0,3,0,42,0,0,0,0,16,2
8601,0,1,0,26,0,0,0,0,10,3
7137,6,1,0,73,0,0,0,1,8,5
5336,9,2,0,123,1,0,0,1,21,6
3489,0,2,0,55,0,0,0,1,21,7
1611,0,4,0,61,0,0,0,1,10,4
7462,5,2,0,62,0,0,0,0,16,1
8474,0,2,0,31,0,0,0,0,23,0
4678,0,3,0,58,0,0,0,1,24,3
4960,0,7,0,62,0,0,1,0,46,3
5868,4,1,0,106,2,0,0,1,11,4
8764,0,1,0,34,0,0,0,0,17,3
4762,0,2,0,57,0,0,0,1,15,4
2195,0,2,0,55,0,0,0,0,14,4
8004,4,1,0,66,0,0,0,1,10,5
5702,5,1,1,90,0,0,0,1,11,6
5114,0,4,0,60,0,0,0,0,21,4
558,0,4,0,67,0,1,0,0,13,4
8066,1,1,0,63,0,0,0,0,14,4
5140,2,2,0,65,2,0,0,0,11,0
1208,0,1,0,64,0,0,0,0,14,4
7034,9,1,1,92,0,0,0,1,16,5
7310,0,2,0,68,0,0,0,0,13,5
1511,1,2,1,32,0,0,0,0,18,1
6770,2,2,0,66,0,0,0,0,24,4
3830,0,4,0,73,0,0,0,1,26,5
3733,1,3,0,37,0,0,0,1,13,2
7958,5,1,0,81,0,0,0,1,19,4
3212,0,2,0,50,0,0,0,0,17,3
3631,1,3,0,86,0,0,0,1,21,4
1709,1,1,0,49,0,0,0,0,21,5
1846,0,3,0,68,0,0,0,0,38,3
267,1,2,0,54,0,0,0,1,16,6
5986,0,3,0,87,5,0,0,0,12,2
1141,0,1,0,45,0,0,0,0,19,4
3163,3,11,2,200,0,0,1,0,73,2
6208,2,2,0,109,0,0,0,0,20,4
2047,1,1,0,50,0,0,0,0,15,3
3731,0,3,0,40,0,0,0,1,20,1
1910,0,2,0,53,0,0,0,0,19,2
7308,5,2,0,67,0,0,0,0,13,1
2661,0,6,0,64,0,0,0,1,19,4
657,0,2,0,40,0,0,0,0,25,2
6661,1,2,0,63,1,0,0,1,21,1
1308,0,2,0,45,0,0,0,0,16,3
9430,1,3,0,52,0,0,0,1,13,4
999,0,4,0,66,0,1,0,1,13,5
7433,0,3,0,71,1,0,0,0,29,4
2835,1,5,1,93,3,0,0,0,29,1
9179,1,2,0,37,0,0,0,0,11,1
5881,10,2,0,136,0,0,0,0,21,4
1238,0,2,0,60,0,0,0,1,12,5
2152,0,3,0,70,2,0,0,0,17,4
7920,7,3,1,89,0,0,0,1,26,2
9696,0,3,0,46,0,0,0,0,20,2
7190,16,2,0,121,0,0,0,0,11,3
8304,1,1,0,30,0,0,0,0,9,2
6579,1,1,0,80,1,0,0,0,9,2
5092,0,2,0,23,0,0,0,0,15,0
2187,0,4,0,45,0,0,0,0,9,4
1135,0,3,0,38,0,0,0,0,15,2
5005,0,2,0,25,0,0,0,0,17,0
7975,3,1,0,63,0,0,0,1,28,1
1304,0,3,0,50,0,1,0,1,12,5
8469,0,2,0,59,0,0,0,0,16,5
1628,0,3,0,57,0,0,0,1,22,3
9282,0,2,0,57,0,0,0,1,22,4
1523,0,2,0,42,0,0,0,0,13,3
9811,4,2,0,58,0,0,0,0,15,2
359,0,2,0,34,0,0,0,0,10,2
139,1,2,0,164,2,0,0,0,17,3
300,1,3,1,54,0,0,0,0,16,8
1557,1,2,0,73,0,0,0,0,13,4
5100,0,2,0,20,0,0,0,0,12,0
383,0,5,0,88,4,0,0,1,11,4
8313,0,1,0,38,1,0,0,0,8,3
6949,0,5,0,71,0,0,0,0,23,4
4858,1,2,0,57,0,0,0,0,17,4
3181,1,2,1,68,0,0,0,1,21,3
1440,2,3,1,61,0,0,0,1,20,4
7270,6,1,0,70,0,0,0,1,11,3
5674,0,7,0,116,2,0,0,1,20,5
947,1,3,0,77,0,0,0,0,15,6
2391,1,2,1,223,3,0,0,1,26,7
5499,11,3,0,135,0,0,0,0,32,1
7074,6,1,0,82,0,0,0,1,18,5
9231,1,2,0,41,0,0,0,0,17,2
2722,4,2,1,69,0,0,0,1,22,3
1933,0,3,0,42,0,0,0,0,15,3
7424,2,1,0,95,1,0,0,1,13,2
3237,0,2,0,57,0,0,0,0,14,3
3141,3,3,1,153,0,0,0,1,20,8
4164,0,2,0,43,0,0,0,0,20,2
8889,1,2,0,49,0,0,0,0,26,3
3808,0,3,0,60,0,0,0,1,17,2
9480,1,2,0,37,0,0,0,0,12,2
6984,4,2,0,83,1,0,0,0,19,2
8905,0,4,0,44,0,0,0,0,17,3
9723,0,2,0,33,0,0,0,0,18,2
4155,1,2,1,53,0,0,0,0,37,2
4173,1,4,0,102,0,0,0,1,19,9
797,0,3,0,58,0,0,0,0,15,4
2417,1,3,0,54,0,0,0,1,10,4
7171,4,1,0,72,1,0,0,0,10,2
6140,0,3,0,60,1,0,0,0,28,1
786,1,1,1,58,0,0,0,0,14,3
7068,3,2,0,96,2,0,0,0,16,2
3159,0,2,0,57,0,0,0,0,14,3
124,2,2,2,49,0,0,0,0,17,4
9458,0,2,0,27,0,0,0,0,14,1
9247,0,3,0,41,0,0,0,0,21,1
2173,1,2,1,39,0,0,0,1,17,3
2170,1,2,1,48,0,0,0,1,17,3
6881,0,2,0,69,1,0,0,1,17,1
4010,0,2,0,58,0,0,0,0,25,5
9297,0,3,0,58,1,0,0,0,18,2
4341,4,5,4,91,0,0,0,0,40,5
911,3,2,0,82,0,0,0,0,13,4
6269,0,2,0,117,3,0,0,0,13,2
7772,11,3,1,111,0,0,1,1,24,2
2310,0,2,0,48,0,0,0,1,25,2
9659,0,2,0,57,0,0,0,1,21,6
3635,1,5,1,93,0,0,1,0,52,2
1258,0,2,0,47,0,0,0,0,24,2
6592,4,1,0,62,0,0,0,1,13,2
4459,0,2,0,63,0,0,0,1,11,4
6134,0,3,0,62,3,0,0,0,19,1
1179,0,2,0,44,0,0,0,0,10,4
4653,2,3,0,102,0,0,0,0,25,8
6219,1,2,0,80,1,0,0,1,20,1
3651,0,2,0,68,0,0,0,1,19,3
443,0,3,0,28,0,0,0,0,16,2
3416,1,2,0,61,0,0,0,0,25,3
1400,0,3,0,63,0,0,0,0,29,4
1458,1,2,0,50,0,0,0,0,17,4
7525,5,2,0,76,0,0,0,0,17,4
5745,8,1,0,68,0,0,0,1,15,2
1055,0,1,0,42,0,0,0,0,14,3
8999,0,1,0,39,2,0,0,0,18,0
3276,0,2,0,43,0,0,0,0,13,4
1464,2,2,0,72,0,0,0,1,19,5
