id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,CLASS_LABEL,SpecialChars,SpecialCharRatio,PctNumerics,SCHostRatio,HostnameRatio,SuspiciousElements,AvgPathLength,QueryRatio,log_UrlLength,log_PathLength,log_Querylength
5130,3,0,1,62,4,0,0,0,0,0,0,0,0,4,1,1,0,0,0,16,39,0,0,0,7,0.11290322580645161,0.06451612903225806,0.0,0.25806451612903225,1,39.0,0.0,4.143134726391533,3.6888794541139363,0.0
5131,2,0,3,70,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,15,48,0,0,0,7,0.1,0.08571428571428572,0.0,0.21428571428571427,2,16.0,0.0,4.2626798770413155,3.8918202981106265,0.0
5132,4,0,4,76,0,0,1,0,0,1,0,0,0,15,1,1,0,0,0,10,59,0,0,0,4,0.05263157894736842,0.19736842105263158,0.0,0.13157894736842105,1,14.75,0.0,4.343805421853684,4.0943445622221,0.0
5133,1,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,1,0.058823529411764705,0.0,0.0,0.5294117647058824,1,1.0,0.0,2.8903717578961645,0.6931471805599453,0.0
5134,2,1,0,129,1,0,0,0,2,1,2,1,0,1,1,0,0,0,0,28,1,92,0,0,5,0.03875968992248062,0.007751937984496124,0.03571428571428571,0.21705426356589147,1,1.0,0.021739130434782608,4.867534450455582,0.6931471805599453,4.532599493153256
5135,2,0,1,112,0,0,0,0,2,0,7,6,0,8,1,0,0,0,0,13,10,81,0,0,4,0.03571428571428571,0.07142857142857142,0.0,0.11607142857142858,1,10.0,0.08641975308641975,4.727387818712341,2.3978952727983707,4.406719247264253
5136,4,1,2,204,7,0,0,0,4,0,4,2,0,30,1,1,0,0,0,20,10,166,0,0,15,0.07352941176470588,0.14705882352941177,0.05,0.09803921568627451,1,5.0,0.024096385542168676,5.3230099791384085,2.3978952727983707,5.117993812416755
5137,2,0,1,63,0,0,0,0,0,0,3,2,0,6,1,1,0,0,1,11,12,32,0,0,2,0.031746031746031744,0.09523809523809523,0.0,0.1746031746031746,2,12.0,0.09375,4.1588830833596715,2.5649493574615367,3.4965075614664802
5138,1,0,3,75,0,0,0,0,2,0,2,1,0,8,1,0,0,0,1,9,26,32,0,0,3,0.04,0.10666666666666667,0.0,0.12,2,8.666666666666666,0.0625,4.330733340286331,3.295836866004329,3.4965075614664802
5139,1,0,1,99,5,0,0,0,0,4,1,0,0,9,1,0,0,0,0,13,6,72,0,0,6,0.06060606060606061,0.09090909090909091,0.0,0.13131313131313133,1,6.0,0.013888888888888888,4.605170185988092,1.9459101490553132,4.290459441148391
5140,2,1,0,65,2,0,0,0,1,0,2,1,0,8,1,0,0,0,0,11,1,45,0,0,5,0.07692307692307693,0.12307692307692308,0.09090909090909091,0.16923076923076924,1,1.0,0.044444444444444446,4.189654742026425,0.6931471805599453,3.828641396489095
5141,3,1,3,73,0,0,0,0,0,0,2,1,0,4,1,0,0,0,1,24,22,19,0,0,3,0.0410958904109589,0.0547945205479452,0.041666666666666664,0.3287671232876712,2,7.333333333333333,0.10526315789473684,4.30406509320417,3.1354942159291497,2.995732273553991
5142,2,0,4,105,4,0,0,0,1,0,0,0,0,17,1,1,0,0,1,11,87,0,0,0,7,0.06666666666666667,0.1619047619047619,0.0,0.10476190476190476,2,21.75,0.0,4.663439094112067,4.477336814478207,0.0
5143,2,1,0,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1,0,0,0,2,0.044444444444444446,0.0,0.02702702702702703,0.8222222222222222,1,1.0,0.0,3.828641396489095,0.6931471805599453,0.0
5144,1,0,3,110,0,0,0,0,3,8,2,1,0,23,1,0,0,0,0,9,14,79,0,0,4,0.03636363636363636,0.20909090909090908,0.0,0.08181818181818182,1,4.666666666666667,0.02531645569620253,4.709530201312334,2.70805020110221,4.382026634673881
5145,2,0,1,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,11,0,0,0,2,0.06896551724137931,0.0,0.0,0.3793103448275862,1,11.0,0.0,3.4011973816621555,2.4849066497880004,0.0
5146,1,0,2,67,2,0,0,0,0,0,1,0,0,6,1,0,0,0,1,17,19,23,0,0,3,0.04477611940298507,0.08955223880597014,0.0,0.2537313432835821,2,9.5,0.043478260869565216,4.219507705176107,2.995732273553991,3.1780538303479458
5147,1,0,5,91,10,1,0,0,0,0,0,0,0,12,1,1,0,0,1,23,61,0,0,0,11,0.12087912087912088,0.13186813186813187,0.043478260869565216,0.25274725274725274,2,12.2,0.0,4.5217885770490405,4.127134385045092,0.0
5148,2,1,6,91,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32,52,0,0,0,4,0.04395604395604396,0.0,0.03125,0.3516483516483517,2,8.666666666666666,0.0,4.5217885770490405,3.970291913552122,0.0
5149,2,1,0,38,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,1,0,0,0,3,0.07894736842105263,0.0,0.06666666666666667,0.7894736842105263,1,1.0,0.0,3.6635616461296463,0.6931471805599453,0.0
5150,2,1,6,78,4,0,0,0,0,0,0,0,0,7,1,1,0,0,1,23,48,0,0,0,6,0.07692307692307693,0.08974358974358974,0.043478260869565216,0.2948717948717949,2,8.0,0.0,4.3694478524670215,3.8918202981106265,0.0
5151,3,1,1,112,0,0,0,0,1,1,3,2,0,9,1,0,0,0,1,16,7,81,0,0,4,0.03571428571428571,0.08035714285714286,0.0625,0.14285714285714285,2,7.0,0.037037037037037035,4.727387818712341,2.0794415416798357,4.406719247264253
5152,2,0,4,75,0,0,0,0,4,0,0,0,0,5,1,1,0,0,0,14,54,0,0,0,6,0.08,0.06666666666666667,0.0,0.18666666666666668,1,13.5,0.0,4.330733340286331,4.007333185232471,0.0
5153,3,1,1,50,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,24,0,0,0,5,0.1,0.0,0.10526315789473684,0.38,1,24.0,0.0,3.9318256327243257,3.2188758248682006,0.0
5154,2,1,3,94,10,0,0,0,0,0,0,0,0,4,1,1,0,0,1,13,74,0,0,0,12,0.1276595744680851,0.0425531914893617,0.07692307692307693,0.13829787234042554,2,24.666666666666668,0.0,4.553876891600541,4.31748811353631,0.0
5155,1,0,5,103,6,0,0,0,0,0,1,0,0,18,1,1,0,0,1,17,72,6,0,0,7,0.06796116504854369,0.17475728155339806,0.0,0.1650485436893204,2,14.4,0.16666666666666666,4.6443908991413725,4.290459441148391,1.9459101490553132
5156,2,1,3,68,2,0,0,0,0,0,1,0,0,9,1,1,0,0,0,24,30,6,0,0,4,0.058823529411764705,0.1323529411764706,0.041666666666666664,0.35294117647058826,1,10.0,0.16666666666666666,4.23410650459726,3.4339872044851463,1.9459101490553132
5157,1,0,5,66,3,0,0,0,0,0,0,0,0,15,1,1,0,0,1,11,48,0,0,0,4,0.06060606060606061,0.22727272727272727,0.0,0.16666666666666666,2,9.6,0.0,4.204692619390966,3.8918202981106265,0.0
5158,2,0,1,198,7,0,0,0,0,15,1,0,0,37,1,0,0,0,0,10,6,174,0,0,9,0.045454545454545456,0.18686868686868688,0.0,0.050505050505050504,1,6.0,0.005747126436781609,5.293304824724492,1.9459101490553132,5.1647859739235145
5159,2,0,4,60,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,11,31,10,0,0,2,0.03333333333333333,0.3333333333333333,0.0,0.18333333333333332,2,7.75,0.0,4.110873864173311,3.4657359027997265,2.3978952727983707
5160,2,1,2,218,4,0,0,0,7,2,9,9,0,39,1,0,0,0,0,21,7,182,0,0,13,0.05963302752293578,0.17889908256880735,0.047619047619047616,0.0963302752293578,1,3.5,0.04945054945054945,5.389071729816501,2.0794415416798357,5.209486152841421
5161,2,0,3,83,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,9,67,0,0,0,10,0.12048192771084337,0.04819277108433735,0.0,0.10843373493975904,2,22.333333333333332,0.0,4.430816798843313,4.219507705176107,0.0
5162,2,0,2,77,6,1,0,0,0,0,0,0,0,4,1,1,0,0,1,22,48,0,0,0,8,0.1038961038961039,0.05194805194805195,0.045454545454545456,0.2857142857142857,2,24.0,0.0,4.356708826689592,3.8918202981106265,0.0
5163,2,0,4,76,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,18,33,17,0,0,3,0.039473684210526314,0.0,0.0,0.23684210526315788,2,8.25,0.11764705882352941,4.343805421853684,3.5263605246161616,2.8903717578961645
5164,2,0,3,105,10,0,0,0,0,0,0,0,0,10,1,1,0,0,1,14,84,0,0,0,12,0.11428571428571428,0.09523809523809523,0.0,0.13333333333333333,2,28.0,0.0,4.663439094112067,4.442651256490317,0.0
5165,2,1,2,96,4,0,0,0,0,1,2,1,0,15,1,1,0,0,1,26,34,28,0,0,6,0.0625,0.15625,0.038461538461538464,0.2708333333333333,2,17.0,0.07142857142857142,4.574710978503383,3.5553480614894135,3.367295829986474
5166,1,0,4,59,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,14,38,0,0,0,3,0.05084745762711865,0.1016949152542373,0.0,0.23728813559322035,1,9.5,0.0,4.0943445622221,3.6635616461296463,0.0
5167,1,0,2,112,16,0,0,0,0,0,0,0,0,14,1,1,0,0,1,12,93,0,0,0,17,0.15178571428571427,0.125,0.0,0.10714285714285714,2,46.5,0.0,4.727387818712341,4.543294782270004,0.0
5168,1,0,3,112,10,0,0,0,1,0,1,0,0,11,1,1,0,0,1,14,72,18,0,0,12,0.10714285714285714,0.09821428571428571,0.0,0.125,2,24.0,0.05555555555555555,4.727387818712341,4.290459441148391,2.9444389791664403
5169,2,1,4,98,4,0,0,0,0,0,0,0,0,3,1,1,0,0,1,19,72,0,0,0,6,0.061224489795918366,0.030612244897959183,0.05263157894736842,0.19387755102040816,2,18.0,0.0,4.59511985013459,4.290459441148391,0.0
5170,1,0,5,99,10,0,0,0,0,0,0,0,0,9,1,1,0,0,1,15,77,0,0,0,11,0.1111111111111111,0.09090909090909091,0.0,0.15151515151515152,2,15.4,0.0,4.605170185988092,4.356708826689592,0.0
5171,5,0,2,165,1,1,0,0,5,5,4,3,0,15,1,0,0,0,1,18,17,122,0,0,11,0.06666666666666667,0.09090909090909091,0.05555555555555555,0.10909090909090909,2,8.5,0.03278688524590164,5.111987788356544,2.8903717578961645,4.812184355372417
5172,6,0,2,123,1,1,0,0,2,0,3,2,0,22,1,0,0,0,0,16,15,84,0,0,9,0.07317073170731707,0.17886178861788618,0.0625,0.13008130081300814,1,7.5,0.03571428571428571,4.820281565605037,2.772588722239781,4.442651256490317
5173,2,0,2,63,0,0,0,0,0,0,2,1,0,8,1,0,0,0,1,12,15,28,0,0,2,0.031746031746031744,0.12698412698412698,0.0,0.19047619047619047,2,7.5,0.07142857142857142,4.1588830833596715,2.772588722239781,3.367295829986474
5174,2,0,1,63,1,0,0,0,1,0,1,0,0,3,1,0,0,0,1,22,18,15,0,0,4,0.06349206349206349,0.047619047619047616,0.0,0.3492063492063492,2,18.0,0.06666666666666667,4.1588830833596715,2.9444389791664403,2.772588722239781
5175,2,0,3,105,5,0,0,0,0,0,0,0,0,13,1,1,0,0,1,17,81,0,0,0,7,0.06666666666666667,0.12380952380952381,0.0,0.1619047619047619,2,27.0,0.0,4.663439094112067,4.406719247264253,0.0
5176,1,0,4,96,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,23,66,0,0,0,9,0.09375,0.08333333333333333,0.0,0.23958333333333334,2,16.5,0.0,4.574710978503383,4.204692619390966,0.0
5177,1,0,5,137,13,0,0,0,0,0,0,0,0,8,1,1,0,0,0,23,107,0,0,0,14,0.10218978102189781,0.058394160583941604,0.0,0.1678832116788321,1,21.4,0.0,4.927253685157205,4.68213122712422,0.0
5178,1,0,5,73,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,14,52,0,0,0,6,0.0821917808219178,0.0410958904109589,0.0,0.1917808219178082,1,10.4,0.0,4.30406509320417,3.970291913552122,0.0
5179,1,0,3,73,2,1,0,0,0,0,2,1,0,6,1,0,0,0,0,16,21,28,0,0,3,0.0410958904109589,0.0821917808219178,0.0625,0.2191780821917808,1,7.0,0.07142857142857142,4.30406509320417,3.091042453358316,3.367295829986474
5180,1,0,5,87,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,16,64,0,0,0,8,0.09195402298850575,0.06896551724137931,0.0,0.1839080459770115,2,12.8,0.0,4.477336814478207,4.174387269895637,0.0
5181,1,0,3,103,10,0,0,0,0,0,0,0,0,11,1,1,0,0,1,20,76,0,0,0,11,0.10679611650485436,0.10679611650485436,0.0,0.1941747572815534,2,25.333333333333332,0.0,4.6443908991413725,4.343805421853684,0.0
5182,2,0,3,63,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,17,39,0,0,0,4,0.06349206349206349,0.09523809523809523,0.0,0.2698412698412698,1,13.0,0.0,4.1588830833596715,3.6888794541139363,0.0
5183,1,0,3,101,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,18,76,0,0,0,12,0.1188118811881188,0.0,0.05555555555555555,0.1782178217821782,2,25.333333333333332,0.0,4.624972813284271,4.343805421853684,0.0
5184,1,0,4,93,1,1,0,0,0,0,2,1,0,4,1,0,0,0,0,16,36,33,0,0,2,0.021505376344086023,0.043010752688172046,0.0625,0.17204301075268819,1,9.0,0.06060606060606061,4.543294782270004,3.6109179126442243,3.5263605246161616
5185,1,0,10,169,0,0,0,0,5,0,1,0,0,4,1,0,0,0,0,19,132,10,0,0,6,0.03550295857988166,0.023668639053254437,0.0,0.11242603550295859,1,13.2,0.1,5.135798437050262,4.890349128221754,2.3978952727983707
5186,2,0,9,121,4,0,0,0,0,0,0,0,0,23,1,1,0,0,0,13,101,0,0,0,6,0.049586776859504134,0.19008264462809918,0.0,0.10743801652892562,1,11.222222222222221,0.0,4.804021044733257,4.624972813284271,0.0
5187,4,2,5,80,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,31,42,0,0,0,4,0.05,0.0375,0.06451612903225806,0.3875,1,8.4,0.0,4.394449154672439,3.7612001156935624,0.0
5188,1,0,5,78,6,0,0,0,5,0,0,0,0,20,1,1,0,0,1,6,65,0,0,0,12,0.15384615384615385,0.2564102564102564,0.0,0.07692307692307693,2,13.0,0.0,4.3694478524670215,4.189654742026425,0.0
5189,3,1,6,99,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,78,0,0,0,7,0.0707070707070707,0.0,0.07142857142857142,0.1414141414141414,2,13.0,0.0,4.605170185988092,4.3694478524670215,0.0
5190,2,1,4,66,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1,20,39,0,0,0,6,0.09090909090909091,0.015151515151515152,0.05,0.30303030303030304,2,9.75,0.0,4.204692619390966,3.6888794541139363,0.0
5191,3,0,6,83,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,11,65,0,0,0,4,0.04819277108433735,0.03614457831325301,0.0,0.13253012048192772,1,10.833333333333334,0.0,4.430816798843313,4.189654742026425,0.0
5192,3,1,2,116,1,0,0,0,2,1,7,6,0,5,1,0,0,0,0,16,14,78,0,0,6,0.05172413793103448,0.04310344827586207,0.0625,0.13793103448275862,1,7.0,0.08974358974358974,4.762173934797756,2.70805020110221,4.3694478524670215
5193,2,0,2,100,9,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,83,0,0,0,11,0.11,0.01,0.0,0.1,2,41.5,0.0,4.61512051684126,4.430816798843313,0.0
5194,2,1,3,91,4,0,0,0,0,0,0,0,0,18,1,1,0,0,0,19,65,0,0,0,6,0.06593406593406594,0.1978021978021978,0.05263157894736842,0.2087912087912088,1,21.666666666666668,0.0,4.5217885770490405,4.189654742026425,0.0
5195,2,0,5,70,4,0,0,0,0,0,0,0,0,5,1,1,0,0,1,13,50,0,0,0,6,0.08571428571428572,0.07142857142857142,0.0,0.18571428571428572,2,10.0,0.0,4.2626798770413155,3.9318256327243257,0.0
5196,1,0,4,81,6,0,0,0,0,0,0,0,0,6,1,1,0,0,1,13,61,0,0,0,7,0.08641975308641975,0.07407407407407407,0.0,0.16049382716049382,2,15.25,0.0,4.406719247264253,4.127134385045092,0.0
5197,2,1,3,134,11,0,0,0,0,0,1,0,0,5,1,1,0,0,1,23,87,16,0,0,13,0.09701492537313433,0.03731343283582089,0.043478260869565216,0.17164179104477612,2,29.0,0.0625,4.90527477843843,4.477336814478207,2.833213344056216
5198,2,0,2,121,2,0,0,0,3,0,4,3,0,4,1,0,0,0,0,16,23,74,0,0,7,0.05785123966942149,0.03305785123966942,0.0,0.1322314049586777,1,11.5,0.05405405405405406,4.804021044733257,3.1780538303479458,4.31748811353631
5199,3,1,3,60,0,0,0,0,0,0,0,0,0,16,1,1,0,0,0,12,41,0,0,0,3,0.05,0.26666666666666666,0.08333333333333333,0.2,1,13.666666666666666,0.0,4.110873864173311,3.7376696182833684,0.0
5200,7,1,5,66,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,12,47,0,0,0,7,0.10606060606060606,0.15151515151515152,0.08333333333333333,0.18181818181818182,2,9.4,0.0,4.204692619390966,3.871201010907891,0.0
5201,1,0,2,73,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,59,0,0,0,7,0.0958904109589041,0.0,0.0,0.0958904109589041,2,29.5,0.0,4.30406509320417,4.0943445622221,0.0
5202,2,0,7,124,0,0,0,0,5,0,2,1,0,22,1,1,0,0,1,25,76,15,0,0,7,0.056451612903225805,0.1774193548387097,0.0,0.20161290322580644,2,10.857142857142858,0.13333333333333333,4.8283137373023015,4.343805421853684,2.772588722239781
5203,3,1,2,60,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,28,17,7,0,0,4,0.06666666666666667,0.06666666666666667,0.03571428571428571,0.4666666666666667,2,8.5,0.14285714285714285,4.110873864173311,2.8903717578961645,2.0794415416798357
5204,1,0,5,107,7,0,0,0,0,0,0,0,0,5,1,1,0,0,0,8,92,0,0,0,8,0.07476635514018691,0.04672897196261682,0.0,0.07476635514018691,1,18.4,0.0,4.68213122712422,4.532599493153256,0.0
5205,3,2,4,65,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,25,23,9,0,0,3,0.046153846153846156,0.12307692307692308,0.08,0.38461538461538464,1,5.75,0.1111111111111111,4.189654742026425,3.1780538303479458,2.302585092994046
5206,1,0,5,77,3,0,0,0,0,0,0,0,0,13,1,1,0,0,1,13,57,0,0,0,4,0.05194805194805195,0.16883116883116883,0.0,0.16883116883116883,2,11.4,0.0,4.356708826689592,4.060443010546419,0.0
5207,1,0,4,68,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,13,48,0,0,0,9,0.1323529411764706,0.11764705882352941,0.0,0.19117647058823528,2,12.0,0.0,4.23410650459726,3.8918202981106265,0.0
5208,3,1,4,74,0,0,0,0,2,0,0,0,0,8,1,1,0,0,1,13,54,0,0,0,5,0.06756756756756757,0.10810810810810811,0.07692307692307693,0.17567567567567569,2,13.5,0.0,4.31748811353631,4.007333185232471,0.0
5209,4,2,4,97,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,27,63,0,0,0,6,0.061855670103092786,0.030927835051546393,0.1111111111111111,0.27835051546391754,1,15.75,0.0,4.584967478670572,4.1588830833596715,0.0
5210,3,1,4,136,6,0,0,0,0,0,1,0,0,8,1,1,0,0,1,21,96,11,0,0,9,0.0661764705882353,0.058823529411764705,0.047619047619047616,0.15441176470588236,2,24.0,0.09090909090909091,4.919980925828125,4.574710978503383,2.4849066497880004
5211,3,1,1,89,0,0,0,0,0,0,3,2,0,8,1,0,0,0,0,20,10,51,0,0,3,0.033707865168539325,0.0898876404494382,0.05,0.2247191011235955,1,10.0,0.058823529411764705,4.499809670330265,2.3978952727983707,3.9512437185814275
5212,5,1,6,92,0,0,0,0,0,0,0,0,0,9,1,1,0,0,1,19,66,0,0,0,5,0.05434782608695652,0.09782608695652174,0.05263157894736842,0.20652173913043478,2,11.0,0.0,4.532599493153256,4.204692619390966,0.0
5213,4,2,2,149,0,0,0,0,0,0,9,8,0,8,1,0,0,0,1,19,17,105,0,0,4,0.026845637583892617,0.053691275167785234,0.10526315789473684,0.12751677852348994,2,8.5,0.08571428571428572,5.0106352940962555,2.8903717578961645,4.663439094112067
5214,3,1,4,68,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,15,46,0,0,0,3,0.04411764705882353,0.17647058823529413,0.06666666666666667,0.22058823529411764,1,11.5,0.0,4.23410650459726,3.8501476017100584,0.0
5215,3,1,7,112,5,0,0,0,0,0,2,1,0,8,1,1,0,0,1,19,57,28,0,0,8,0.07142857142857142,0.07142857142857142,0.05263157894736842,0.16964285714285715,2,8.142857142857142,0.07142857142857142,4.727387818712341,4.060443010546419,3.367295829986474
5216,3,1,4,91,1,0,0,0,0,0,2,1,0,3,1,0,0,0,1,15,46,22,0,0,4,0.04395604395604396,0.03296703296703297,0.06666666666666667,0.16483516483516483,2,11.5,0.09090909090909091,4.5217885770490405,3.8501476017100584,3.1354942159291497
5217,4,2,4,118,2,0,0,0,2,0,6,5,0,13,1,1,0,0,0,24,25,61,0,0,8,0.06779661016949153,0.11016949152542373,0.08333333333333333,0.2033898305084746,1,6.25,0.09836065573770492,4.77912349311153,3.258096538021482,4.127134385045092
5218,2,1,5,119,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,20,92,0,0,0,11,0.09243697478991597,0.0,0.05,0.16806722689075632,1,18.4,0.0,4.787491742782046,4.532599493153256,0.0
5219,3,1,5,66,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,25,34,0,0,0,3,0.045454545454545456,0.12121212121212122,0.04,0.3787878787878788,1,6.8,0.0,4.204692619390966,3.5553480614894135,0.0
5220,2,0,2,68,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,15,46,0,0,0,6,0.08823529411764706,0.08823529411764706,0.0,0.22058823529411764,2,23.0,0.0,4.23410650459726,3.8501476017100584,0.0
5221,1,0,2,89,6,0,0,0,0,0,2,1,0,2,1,0,0,0,1,14,53,14,0,0,7,0.07865168539325842,0.02247191011235955,0.0,0.15730337078651685,2,26.5,0.14285714285714285,4.499809670330265,3.9889840465642745,2.70805020110221
5222,3,1,1,68,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,32,10,18,0,0,7,0.10294117647058823,0.0,0.125,0.47058823529411764,1,10.0,0.05555555555555555,4.23410650459726,2.3978952727983707,2.9444389791664403
5223,2,1,3,96,10,0,0,0,1,0,0,0,0,18,1,1,0,0,1,13,76,0,0,0,13,0.13541666666666666,0.1875,0.07692307692307693,0.13541666666666666,2,25.333333333333332,0.0,4.574710978503383,4.343805421853684,0.0
5224,1,0,5,102,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,7,88,0,0,0,10,0.09803921568627451,0.0,0.0,0.06862745098039216,2,17.6,0.0,4.634728988229636,4.48863636973214,0.0
5225,2,0,1,63,0,0,0,0,0,0,2,1,0,4,1,0,0,0,0,17,16,22,0,0,2,0.031746031746031744,0.06349206349206349,0.0,0.2698412698412698,1,16.0,0.09090909090909091,4.1588830833596715,2.833213344056216,3.1354942159291497
5226,1,0,5,156,12,0,0,0,0,0,2,1,0,16,1,1,0,0,1,15,109,24,0,0,13,0.08333333333333333,0.10256410256410256,0.0,0.09615384615384616,2,21.8,0.08333333333333333,5.056245805348308,4.700480365792417,3.2188758248682006
5227,2,0,1,65,0,0,0,0,3,0,3,2,0,8,1,0,0,0,0,12,10,35,0,0,5,0.07692307692307693,0.12307692307692308,0.0,0.18461538461538463,1,10.0,0.08571428571428572,4.189654742026425,2.3978952727983707,3.58351893845611
5228,3,0,4,74,1,0,0,0,1,0,0,0,0,10,1,1,0,0,1,10,57,0,0,0,5,0.06756756756756757,0.13513513513513514,0.0,0.13513513513513514,2,14.25,0.0,4.31748811353631,4.060443010546419,0.0
5229,2,1,6,95,0,0,0,0,8,0,0,0,0,8,1,1,0,0,1,14,74,0,0,0,10,0.10526315789473684,0.08421052631578947,0.07142857142857142,0.14736842105263157,2,12.333333333333334,0.0,4.564348191467836,4.31748811353631,0.0
5230,2,1,4,71,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,24,40,0,0,0,4,0.056338028169014086,0.028169014084507043,0.041666666666666664,0.3380281690140845,2,10.0,0.0,4.276666119016055,3.713572066704308,0.0
5231,2,1,3,141,14,0,0,0,2,0,0,0,0,21,1,1,0,0,1,27,107,0,0,0,18,0.1276595744680851,0.14893617021276595,0.037037037037037035,0.19148936170212766,2,35.666666666666664,0.0,4.955827057601261,4.68213122712422,0.0
5232,2,1,3,133,12,0,0,0,2,0,0,0,0,17,1,1,0,0,1,20,106,0,0,0,16,0.12030075187969924,0.12781954887218044,0.05,0.15037593984962405,2,35.333333333333336,0.0,4.897839799950911,4.672828834461906,0.0
5233,2,1,3,125,12,0,0,0,2,0,0,0,0,17,1,1,0,0,0,23,95,0,0,0,16,0.128,0.136,0.043478260869565216,0.184,1,31.666666666666668,0.0,4.836281906951478,4.564348191467836,0.0
5234,2,1,3,138,15,0,0,0,2,0,0,0,0,17,1,1,0,0,1,18,113,0,0,0,19,0.13768115942028986,0.12318840579710146,0.05555555555555555,0.13043478260869565,2,37.666666666666664,0.0,4.9344739331306915,4.736198448394496,0.0
5235,2,1,4,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,38,0,0,0,3,0.0410958904109589,0.0136986301369863,0.03571428571428571,0.3835616438356164,1,9.5,0.0,4.30406509320417,3.6635616461296463,0.0
5236,2,1,3,139,15,1,0,0,2,0,0,0,0,15,1,1,0,0,1,25,107,0,0,0,19,0.1366906474820144,0.1079136690647482,0.08,0.17985611510791366,2,35.666666666666664,0.0,4.941642422609304,4.68213122712422,0.0
5237,2,1,3,69,4,0,0,0,0,0,0,0,0,13,1,1,0,0,0,18,44,0,0,0,6,0.08695652173913043,0.18840579710144928,0.05555555555555555,0.2608695652173913,1,14.666666666666666,0.0,4.248495242049359,3.8066624897703196,0.0
5238,1,0,2,82,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,60,0,0,0,10,0.12195121951219512,0.0,0.0,0.18292682926829268,2,30.0,0.0,4.418840607796598,4.110873864173311,0.0
5239,2,1,2,121,13,0,0,0,0,0,0,0,0,6,1,1,0,0,1,18,96,0,0,0,15,0.12396694214876033,0.049586776859504134,0.05555555555555555,0.1487603305785124,2,48.0,0.0,4.804021044733257,4.574710978503383,0.0
5240,1,0,4,123,12,0,0,0,0,0,0,0,0,10,1,1,0,0,1,13,103,0,0,0,13,0.10569105691056911,0.08130081300813008,0.0,0.10569105691056911,2,25.75,0.0,4.820281565605037,4.6443908991413725,0.0
5241,3,1,2,60,0,0,0,0,0,0,3,2,0,8,1,1,0,0,0,20,5,27,0,0,3,0.05,0.13333333333333333,0.05,0.3333333333333333,1,2.5,0.1111111111111111,4.110873864173311,1.791759469228055,3.332204510175204
5242,3,1,6,95,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,22,66,0,0,0,5,0.05263157894736842,0.08421052631578947,0.045454545454545456,0.23157894736842105,2,11.0,0.0,4.564348191467836,4.204692619390966,0.0
5243,3,1,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,27,28,0,0,0,3,0.04838709677419355,0.0,0.037037037037037035,0.43548387096774194,2,5.6,0.0,4.143134726391533,3.367295829986474,0.0
5244,3,1,5,126,10,0,0,0,0,0,0,0,0,8,1,1,0,0,1,19,100,0,0,0,13,0.10317460317460317,0.06349206349206349,0.05263157894736842,0.15079365079365079,2,20.0,0.0,4.844187086458591,4.61512051684126,0.0
