id,NumDots,PathLevel,NumDash,NumNumericChars,PctExtHyperlinks,PctExtResourceUrls,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
2995,2,2,0,0,0.7777777778,0.2222222222,1,0.2222222222,0,0,0,-1
7110,2,4,1,0,0.0,0.0333333333,1,0.0,0,1,1,1
8614,3,3,2,2,0.03125,0.1379310345,1,0.0,0,0,0,1
7357,1,3,13,13,0.814453125,0.6013986014,1,0.015625,0,0,0,-1
2643,3,4,1,0,1.0,1.0,1,0.0,1,0,-1,-1
6554,1,5,11,8,0.1263157895,0.6296296296,1,0.0210526316,0,0,0,1
4509,4,4,2,0,0.0,0.0,1,0.0,0,0,1,1
2306,2,3,0,0,0.0,0.0,1,0.0,0,0,1,1
6503,1,3,4,5,0.3728813559,0.3125,1,0.0644067797,0,0,0,0
6261,4,2,0,10,0.0727272727,0.0,1,0.0,0,0,1,1
4196,1,2,0,0,0.2587412587,0.027027027,1,0.0559440559,0,0,1,0
5563,1,4,14,12,0.2897196262,0.9361702128,0,0.0,0,1,0,1
4841,2,2,1,0,0.0,0.0,1,0.0,0,0,1,1
4656,3,1,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
8148,2,3,2,4,0.0807453416,0.1818181818,1,0.0,0,0,0,1
4169,6,6,1,0,0.9090909091,0.4166666667,1,0.0909090909,1,0,0,-1
3850,2,1,0,0,0.875,1.0,1,0.125,1,0,-1,-1
9848,3,1,0,0,0.0,0.0,0,0.1666666667,0,0,1,1
8402,2,2,1,0,0.0065789474,0.5,1,0.0,0,0,0,1
5254,2,2,4,6,0.0930232558,0.2647058824,0,0.023255814,0,0,0,1
7885,2,10,2,9,0.0,0.1590909091,1,0.0588235294,0,0,0,1
5534,3,5,2,3,0.0322580645,0.0,0,0.0,0,0,1,1
2415,2,2,1,0,0.0,0.0,0,1.0,0,0,1,-1
3555,6,3,1,0,0.0,0.0,1,1.0,0,0,1,-1
4692,3,5,1,0,1.0,0.8125,1,0.0,1,0,0,-1
4499,6,3,0,1,0.0,0.0,1,0.0,1,0,1,1
2196,2,4,1,1,0.0,0.0,1,0.0,0,0,1,1
5046,2,0,0,0,0.3783783784,0.3333333333,0,0.0,0,0,0,0
2601,3,3,0,5,0.0,0.6428571429,1,0.0,0,0,0,1
1519,3,2,0,0,0.0,0.0,1,0.0,0,0,1,1
4765,8,8,0,1,0.8666666667,0.1052631579,1,0.1333333333,0,1,0,-1
4315,3,4,0,0,0.0,0.0,1,1.0,0,0,1,-1
3367,2,4,1,0,0.0,0.0,1,0.0,0,0,1,1
6066,1,0,0,0,0.3529411765,0.3125,1,0.0,0,0,0,0
6583,1,5,10,18,0.0574162679,0.4651162791,1,0.004784689,0,0,0,1
2634,2,3,0,4,0.0,0.0,1,1.0,0,0,1,-1
7338,2,3,13,4,0.1008403361,0.0,1,0.0,0,0,1,1
5634,4,3,0,2,0.0,0.0666666667,1,0.0,0,0,1,1
9169,4,2,0,1,0.3684210526,0.7575757576,1,0.0350877193,0,0,0,0
8790,1,3,0,0,0.0459183673,0.0192307692,1,0.0510204082,0,0,1,1
2435,3,3,1,0,0.0,1.0,1,0.0,1,0,-1,1
8278,1,2,0,1,0.0,0.0952380952,0,0.0,0,0,0,1
6759,3,5,7,8,0.0857142857,0.3720930233,0,0.2761904762,0,1,0,0
6612,1,1,5,4,0.1523178808,0.3333333333,1,0.0,0,1,0,1
4521,3,2,0,7,0.0,0.0,1,0.0,0,0,1,1
5588,3,8,1,5,0.1111111111,0.0740740741,0,0.0,0,1,1,1
3546,6,4,1,0,0.9090909091,1.0,1,0.0,1,0,-1,-1
5966,3,5,0,4,0.0512820513,0.0666666667,1,0.0,0,0,0,1
5993,3,7,0,5,0.0909090909,0.1,0,0.0454545455,0,0,1,1
8806,1,2,0,0,0.1538461538,0.3333333333,1,0.0,0,0,0,1
5532,1,8,9,0,0.1360544218,0.275862069,1,0.0,0,1,0,1
5445,3,3,0,8,0.1443298969,0.1428571429,1,0.0,0,0,1,1
518,2,3,0,0,0.8571428571,1.0,1,0.1428571429,1,0,-1,-1
6111,3,1,10,6,0.156462585,0.3974358974,1,0.0,0,1,0,1
6865,1,4,6,6,0.1578947368,0.3333333333,1,0.0526315789,0,0,0,1
7961,2,2,5,6,0.0775193798,0.1208791209,1,0.0542635659,0,0,0,1
1416,2,5,1,0,0.0,0.0,1,0.0,0,0,1,1
4665,8,3,0,0,1.0,0.5,1,0.0,1,0,0,-1
4457,4,5,4,10,0.8571428571,1.0,1,0.1428571429,1,0,-1,-1
2762,4,2,0,0,1.0,0.0,1,0.0,1,0,1,-1
4856,1,7,2,43,0.0,0.0,1,0.0,0,0,1,1
128,4,4,2,22,0.0,0.0357142857,1,0.0,1,0,1,1
3475,3,2,1,0,1.0,1.0,1,0.0,1,0,1,-1
7970,1,5,6,8,0.3925925926,0.9898989899,1,0.0296296296,0,0,0,0
4311,2,5,2,1,0.375,1.0,1,0.0,0,0,-1,0
2439,3,2,0,0,0.0,0.0,1,1.0,0,0,1,-1
3766,3,4,5,23,0.0555555556,0.0909090909,1,0.9444444444,0,0,1,-1
6877,1,5,10,8,0.2454545455,0.5772357724,1,0.0545454545,0,0,0,1
5897,2,1,6,37,0.0303030303,0.08,1,0.0,0,1,1,1
5841,1,4,7,0,0.0,0.0833333333,0,0.0,0,1,1,1
8843,1,3,1,0,0.223880597,0.3382352941,1,0.0,0,0,0,1
9771,3,5,2,7,0.0285714286,0.7575757576,1,0.0,0,0,0,1
1474,3,3,0,0,0.0,0.0,1,0.0,0,0,1,1
4822,2,3,0,1,0.0,0.0,1,0.0,0,0,1,1
6916,2,4,2,12,0.0,0.0,0,0.0,0,0,1,1
3561,4,4,1,0,0.9090909091,0.3333333333,1,0.0909090909,1,0,0,-1
3952,3,2,1,0,0.8571428571,1.0,1,0.0714285714,1,0,-1,-1
50,3,2,0,0,1.0,1.0,1,0.0,1,0,-1,-1
5438,3,6,0,0,0.0,0.0,1,0.0,0,0,1,1
9898,2,3,1,3,0.0774647887,0.0769230769,0,0.0281690141,0,0,1,1
888,2,4,3,0,0.0,0.0,1,0.0,0,0,1,1
2617,3,3,0,0,0.9090909091,0.2857142857,1,0.0909090909,0,0,0,-1
517,3,5,2,4,0.0,0.3333333333,1,0.0,0,0,-1,1
3169,3,6,2,23,0.0,0.0416666667,1,0.0,0,0,0,1
2950,3,5,1,0,0.75,0.0,1,0.0,0,0,1,-1
1425,13,11,1,0,0.9743589744,0.0091743119,1,0.0,0,0,1,-1
140,2,3,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
1925,3,2,0,0,0.0,0.0,1,0.0,0,0,1,1
2379,2,7,1,21,0.0,0.3333333333,1,0.0,0,0,0,1
3198,3,3,0,0,0.0,0.8,1,1.0,1,0,1,-1
5132,4,4,0,15,0.0779220779,0.3333333333,1,0.0,0,0,1,1
113,2,3,0,0,1.0,1.0,1,0.0,1,0,-1,-1
4560,2,2,0,0,1.0,1.0,1,0.0,1,0,-1,-1
4596,2,5,0,0,1.0,1.0,1,0.0,1,0,-1,-1
7998,2,7,0,11,0.0100334448,0.298245614,1,0.0,0,0,0,1
3251,2,3,0,0,0.0,0.0,1,0.0,0,0,1,1
4691,3,6,1,0,1.0,0.0,1,0.0,1,0,1,-1
8116,1,2,1,8,0.4358974359,0.3055555556,1,0.0,0,0,0,0
7768,1,5,5,8,0.2385786802,0.9913793103,1,0.0101522843,0,0,-1,1
4547,2,5,1,1,0.8461538462,1.0,1,0.0,1,0,-1,-1
7085,1,5,6,8,0.2975206612,0.5714285714,1,0.0743801653,0,0,0,0
3278,4,3,1,0,0.9828571429,1.0,1,0.0114285714,1,0,-1,-1
7543,2,5,11,13,0.1648351648,0.6086956522,1,0.0,0,1,0,1
6594,1,0,4,6,0.0526315789,0.4,1,0.0,0,0,0,1
4069,3,4,1,8,0.0833333333,0.9,1,0.1666666667,1,0,0,1
4409,4,3,1,0,0.8888888889,0.0,1,0.1111111111,0,0,1,-1
8645,1,2,0,2,0.45,0.1052631579,0,0.0,0,0,1,0
8589,2,2,0,0,0.0555555556,0.4615384615,0,0.0,0,1,0,1
7385,2,4,2,14,0.1153846154,0.8529411765,1,0.0192307692,0,0,0,1
3223,3,6,2,22,0.0,0.7857142857,1,1.0,1,0,1,-1
8211,2,1,0,4,0.2857142857,0.1935483871,1,0.0,0,1,0,1
452,2,3,0,0,0.9285714286,1.0,1,0.0,1,0,-1,-1
3732,2,3,0,22,0.9090909091,0.3043478261,1,0.0909090909,0,0,0,-1
8954,2,2,0,5,0.0327868852,0.0338983051,1,0.0,0,0,1,1
4987,2,3,0,0,0.0,0.0,1,0.0,0,0,1,1
3664,4,3,0,21,0.0,0.08,1,0.9589041096,0,0,1,-1
2764,3,2,1,0,0.0,1.0,1,0.0,1,0,-1,1
659,3,4,0,0,0.75,0.0,1,0.0,0,0,1,-1
7679,2,4,4,8,0.8181818182,0.75,0,0.0,1,1,0,-1
7677,2,3,4,5,0.0689655172,0.3469387755,1,0.0603448276,0,0,0,1
4621,5,2,0,2,0.0,0.0,1,0.9607843137,0,0,1,-1
1000,2,2,0,4,0.0,0.0,1,0.0,0,0,1,1
390,14,3,0,74,0.0,0.6428571429,1,0.0,0,0,0,1
3408,3,2,0,7,1.0,0.1666666667,1,0.0,1,0,1,-1
1477,2,2,1,0,0.0,0.8333333333,1,0.0,1,0,0,1
2241,2,3,1,0,0.0,0.0,0,1.0,0,0,1,-1
2387,4,3,1,0,1.0,1.0,1,0.0,1,0,-1,-1
9140,1,3,1,0,0.1940298507,1.0,1,0.0149253731,0,0,-1,1
993,3,3,0,13,1.0,0.1428571429,1,0.0,1,0,1,-1
4998,1,3,0,0,0.0,0.0,1,0.0,0,0,1,1
3923,2,2,1,0,0.0,0.0,1,1.0,0,0,1,-1
2973,6,4,0,0,0.7857142857,0.0588235294,1,0.0,0,0,0,-1
3387,3,3,1,0,0.0,0.0,1,0.0,0,0,1,1
7886,2,2,0,9,0.0240384615,0.28,1,0.0,0,0,0,1
8813,2,3,1,6,0.027027027,0.4130434783,0,0.0,0,1,0,1
4770,3,7,0,2,0.0,0.0,1,0.0,0,0,1,1
1294,4,4,1,4,1.0,1.0,1,0.0,1,0,-1,-1
1825,7,2,1,3,0.0,0.0,1,1.0,0,0,1,-1
2874,4,5,2,4,0.0,0.2,1,0.0,0,0,0,1
4174,2,6,1,0,1.0,1.0,1,0.0,1,0,-1,-1
2536,3,7,0,19,0.0,1.0,1,1.0,1,0,-1,-1
9133,2,1,0,0,0.0186915888,0.0,1,0.0,0,0,1,1
1908,1,5,0,0,0.0666666667,0.0769230769,1,0.8666666667,0,0,1,-1
43,2,3,0,0,1.0,0.1428571429,1,0.0,0,0,0,-1
9492,2,2,0,6,0.0093457944,0.1016949153,1,0.0,0,0,0,1
369,3,2,0,0,1.0,1.0,1,0.0,1,0,-1,-1
1152,4,4,5,13,0.375,0.0,1,0.1875,0,0,0,0
7753,2,7,7,16,0.0544217687,0.306122449,1,0.0068027211,0,0,0,1
6359,1,5,5,9,0.0956521739,0.9523809524,1,0.0260869565,0,0,-1,1
5913,2,5,4,0,0.1333333333,0.0,0,0.0,0,0,1,1
6508,2,2,0,0,0.0130434783,1.0,1,0.0,0,0,-1,1
7526,3,3,3,6,0.1411042945,0.9622641509,1,0.018404908,0,0,0,1
4161,2,4,2,24,0.0,0.2,1,0.0,0,0,0,1
4288,2,3,0,0,0.0,0.0714285714,1,1.0,0,0,1,-1
7776,3,2,0,12,0.0,0.1052631579,1,0.0,0,1,1,1
6715,3,3,0,2,0.2222222222,0.1333333333,0,0.0,0,0,0,1
175,2,2,0,0,0.0,0.1764705882,1,1.0,0,0,1,-1
1904,3,3,0,4,0.0,0.0,1,0.0,0,0,1,1
1100,2,2,0,0,0.0,0.0,1,0.0,0,0,1,1
8115,1,3,10,0,0.0628930818,0.8,1,0.0314465409,0,1,0,1
3409,3,4,0,0,0.0,0.0,1,0.0,0,0,1,1
1539,4,3,0,27,0.375,0.0,1,0.0,1,0,0,0
2293,2,5,0,0,0.0833333333,0.3333333333,1,0.9166666667,0,0,0,-1
9301,3,1,2,6,0.0606060606,0.3636363636,1,0.0,0,0,0,1
1364,4,3,0,45,0.375,0.0,1,0.0,1,0,0,0
7189,1,5,14,8,0.2552552553,1.0,1,0.012012012,0,1,0,1
6628,4,1,2,57,0.1153846154,0.2592592593,0,0.0,0,0,0,1
5261,2,2,2,9,0.0476190476,0.6,0,0.0,0,0,0,1
6816,1,2,1,0,0.0,0.1176470588,1,0.0,0,0,1,1
9462,2,2,0,4,0.1666666667,0.4666666667,1,0.0666666667,0,0,0,1
681,7,3,3,0,1.0,0.5,1,0.0,1,0,0,-1
9316,3,2,0,0,0.0303030303,0.1428571429,1,0.0,0,0,0,1
9299,3,1,1,0,0.0322580645,0.0344827586,0,0.064516129,0,0,1,1
3665,3,4,1,0,1.0,1.0,1,0.0,1,0,1,-1
1662,1,7,0,0,0.1,0.0,1,0.7,0,0,1,-1
509,3,6,1,0,0.0,0.0,0,0.0,1,0,1,1
167,8,2,1,13,0.0,0.0,1,0.0,0,0,1,1
5498,2,5,9,6,0.0551724138,0.8333333333,1,0.075862069,0,0,-1,1
8300,1,4,0,10,0.4,0.0588235294,1,0.1,0,0,1,0
1007,2,5,0,22,0.0,0.0,1,0.0,0,0,1,1
9740,2,2,0,6,0.0,0.2,0,0.0,0,0,0,1
1915,5,2,0,0,0.0,1.0,1,0.0,1,0,-1,1
3495,5,3,0,2,0.8333333333,0.2631578947,1,0.0,0,0,0,-1
9634,2,2,1,1,0.0440251572,0.1625,1,0.0,0,1,0,1
9751,2,3,2,0,0.0533807829,0.2380952381,1,0.0320284698,0,1,0,1
6445,3,3,5,7,0.1184210526,0.55,1,0.1973684211,0,0,0,0
4991,2,3,0,25,0.0,0.3333333333,1,0.0,0,0,0,1
2537,4,3,1,0,1.0,1.0,1,0.0,1,0,-1,-1
1105,2,2,0,0,0.9411764706,1.0,1,0.0,1,0,-1,-1
3876,4,2,0,0,1.0,0.875,1,0.0,1,0,-1,-1
7524,3,3,2,6,0.5175572519,0.8618181818,0,0.0351145038,0,0,-1,0
1753,1,7,1,29,0.0666666667,0.0769230769,1,0.8666666667,0,0,1,-1
5311,2,5,9,24,0.1746031746,1.0,1,0.0,0,0,0,1
7297,2,2,10,6,0.1111111111,0.4054054054,1,0.0158730159,0,0,0,1
2917,3,2,1,4,1.0,1.0,1,0.0,1,0,-1,-1
8975,1,3,0,0,0.0887096774,0.1612903226,0,0.0887096774,0,1,0,1
5755,2,1,4,5,0.0388059701,0.2314049587,1,0.0119402985,0,1,0,1
153,1,5,0,0,1.0,1.0,1,0.0,1,0,-1,-1
7691,1,5,12,8,0.1971830986,0.2372881356,1,0.2535211268,0,0,0,0
5680,2,1,0,6,0.1111111111,0.0769230769,1,0.0,0,0,1,1
3908,1,3,0,0,0.9743589744,0.1,1,0.0,1,0,0,-1
9136,1,5,2,9,0.112745098,0.9807692308,1,0.0343137255,0,0,-1,1
2553,4,4,0,0,0.0,0.0,1,0.0,0,0,1,1
2774,2,2,1,0,0.0,0.0,0,1.0,0,0,1,-1
6099,3,2,13,8,0.2545454545,0.4166666667,0,0.1181818182,0,0,0,0
3552,2,7,2,20,0.0,0.1111111111,1,0.0,0,0,0,1
3723,3,4,5,20,0.0555555556,0.0909090909,1,0.9444444444,0,0,1,-1
9871,3,5,0,14,0.24,0.8076923077,1,0.2,0,0,0,0
521,3,3,0,0,0.0,0.0,1,0.0,0,0,1,1
8034,1,2,11,0,0.1782945736,0.99,1,0.0775193798,0,1,-1,1
4539,3,4,1,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
6779,3,5,4,16,0.030162413,0.4117647059,1,0.0,0,0,0,1
1823,1,6,0,3,0.0666666667,0.0769230769,1,0.8666666667,0,0,1,-1
4087,2,2,0,1,1.0,1.0,1,0.0,1,0,-1,-1
6149,1,2,1,5,0.018404908,1.0,0,0.0,0,0,-1,1
8743,3,2,0,5,0.0,0.0,1,0.0952380952,0,0,1,1
9473,2,2,2,7,0.0,0.2,0,0.0,0,0,1,1
7742,4,4,2,10,0.6111111111,0.8125,0,0.0,1,0,0,0
310,3,8,1,2,1.0,0.1428571429,1,0.0,0,0,0,-1
7721,1,5,3,8,0.5776397516,1.0,1,0.0683229814,0,0,-1,0
8223,2,2,12,10,0.8700564972,0.8787878788,0,0.0225988701,0,0,0,-1
8657,1,3,0,0,0.3610108303,0.45,1,0.0072202166,0,0,0,0
3600,3,4,1,4,1.0,1.0,1,0.0,1,0,-1,-1
3623,3,2,1,0,1.0,1.0,1,0.0,1,0,-1,-1
3812,4,2,2,0,0.9333333333,1.0,1,0.0666666667,1,0,-1,-1
3451,4,6,1,23,0.0,1.0,1,0.0,1,0,-1,1
4592,4,3,1,0,0.75,1.0,1,0.25,1,0,-1,-1
206,1,3,0,0,0.0,0.0,1,0.0,0,0,1,1
9841,3,2,1,2,0.123655914,0.1923076923,1,0.0,0,1,0,1
1136,2,4,0,0,0.0,0.0,1,0.0,0,0,1,1
9385,3,2,0,2,0.1171171171,0.0,1,0.0,0,0,1,1
2750,3,4,1,0,0.0,0.1666666667,1,0.0,0,0,0,1
3614,2,2,0,0,0.0,0.0,0,0.0,1,0,1,1
306,3,8,1,2,1.0,0.1428571429,1,0.0,0,0,0,-1
1850,2,5,0,71,0.0,0.0,1,0.0,0,0,1,1
7670,2,4,4,6,0.1443850267,0.4155844156,1,0.0053475936,0,0,0,1
1989,7,2,1,13,0.0,0.0,1,0.0,0,0,1,1
3241,3,13,1,0,0.0,0.0,1,0.0,0,0,1,1
2799,2,3,1,0,0.0247524752,0.0256410256,1,0.9727722772,0,0,1,-1
4516,2,2,0,0,0.0,0.0,1,1.0,0,0,1,-1
5631,2,2,1,0,0.014084507,0.0,1,0.0,0,0,1,1
9373,3,2,2,5,0.1692307692,0.3333333333,0,0.0153846154,0,0,0,1
3110,2,3,0,7,0.0,0.2,1,0.0,0,0,0,1
4940,2,7,3,20,0.0,0.0,1,0.0,0,0,1,1
4060,3,4,0,11,0.0,0.0,1,0.9714285714,1,0,1,-1
1988,2,1,0,0,0.0,0.0,1,0.0,1,0,1,1
7158,1,5,7,8,0.1652892562,1.0,1,0.020661157,0,0,-1,1
8875,1,2,2,0,0.0,0.1666666667,0,0.0,0,0,1,1
6614,2,3,5,5,0.0,1.0,0,0.0,1,0,-1,1
384,5,4,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
5635,7,5,1,4,0.04,0.0,0,0.0,0,0,1,1
4308,2,3,1,0,0.0,0.0,0,1.0,0,0,1,-1
3389,2,2,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
3157,4,2,0,0,0.0,0.0,1,0.0,0,0,1,1
9996,3,1,0,9,0.0967741935,0.7571428571,1,0.0,0,0,0,1
2728,3,4,0,32,0.0,0.0,1,0.0,0,0,1,1
6334,1,2,1,9,0.2252252252,0.2647058824,1,0.0,0,0,0,1
9900,2,2,3,1,0.0136363636,0.0857142857,1,0.0090909091,0,0,0,1
8752,1,3,3,0,0.1153846154,0.15,0,0.0,0,0,0,1
8303,1,1,0,0,0.3921568627,0.0,1,0.0196078431,0,0,1,0
6038,3,2,0,7,0.131147541,0.2083333333,1,0.0,0,1,0,1
3833,4,9,2,67,0.0,0.0,1,0.0,0,0,1,1
8918,2,2,0,1,0.0,0.0,0,0.0,0,1,1,1
4777,2,4,1,3,0.9230769231,1.0,1,0.0,1,0,-1,-1
4277,3,1,0,0,0.0,0.0,0,0.0,1,0,1,1
254,2,3,1,25,0.0247524752,0.0266666667,1,0.0,0,0,1,1
7896,3,1,0,4,0.7209302326,0.3111111111,0,0.0,0,0,0,-1
9591,3,2,1,0,0.0,0.3305084746,1,0.0118110236,0,0,0,1
7289,3,4,1,2,0.0,0.0,1,0.0091743119,0,0,1,1
279,1,1,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
3253,2,3,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
2481,2,7,1,13,0.0,0.3333333333,1,0.0,0,0,0,1
290,2,2,0,0,0.0,0.0,1,0.0,0,0,1,1
6087,3,2,9,5,0.0408163265,0.1756756757,1,0.0,0,0,0,1
3076,2,3,0,1,0.0,0.2,1,0.0,0,0,0,1
8124,3,1,0,5,0.2222222222,0.4583333333,1,0.0,0,0,0,1
7599,2,2,9,0,0.0,0.5384615385,1,0.0,0,0,0,1
6404,2,3,5,0,0.09375,0.1538461538,1,0.025,0,0,0,1
5090,2,2,0,0,0.04375,0.0618556701,1,0.0583333333,0,0,0,1
7284,1,7,1,2,0.0215053763,0.1555555556,1,0.0,0,0,0,1
9718,2,3,0,7,0.15,0.0588235294,1,0.0375,0,0,1,1
8403,1,5,3,8,0.2184466019,0.1538461538,1,0.0097087379,0,1,0,1
6122,4,1,11,8,0.0,0.0384615385,1,0.0,0,0,1,1
7755,2,5,7,6,0.1176470588,0.0588235294,1,0.0147058824,0,1,1,1
271,4,4,5,9,0.0,0.6428571429,1,1.0,0,0,0,-1
6010,3,3,5,9,0.2340425532,0.3098591549,1,0.0159574468,0,0,0,1
4571,6,5,1,0,0.9090909091,0.3333333333,1,0.0909090909,1,0,0,-1
9117,1,3,2,0,0.1492537313,1.0,1,0.0298507463,0,0,-1,1
9804,2,2,0,0,0.2621359223,0.3888888889,1,0.0097087379,0,0,0,1
2972,2,4,0,0,0.0,0.0,1,0.0,0,0,1,1
6194,2,1,0,1,0.1875,0.1379310345,1,0.03125,0,0,0,1
8769,2,1,0,0,0.2727272727,0.03125,0,0.0454545455,0,0,0,0
4208,3,4,0,0,0.0,0.0,1,1.0,0,0,1,-1
3219,2,5,0,0,0.0,0.0,1,0.0,0,0,1,1
1392,2,2,0,0,0.9894736842,0.9756097561,1,0.0,1,0,-1,-1
3976,2,3,0,0,0.0,1.0,1,0.0,1,0,-1,1
4317,3,3,0,0,0.0,0.6666666667,1,1.0,0,0,0,-1
7960,1,3,4,1,0.028436019,0.375,0,0.009478673,0,0,0,1
7345,2,2,0,7,0.1438848921,0.1343283582,0,0.0,0,0,0,1
7449,1,3,7,7,0.0685714286,0.3269230769,1,0.0,0,1,0,1
84,1,10,0,47,0.0,0.0,1,1.0,0,0,1,-1
874,5,2,0,0,0.0,0.0,1,0.0,0,0,1,1
9606,3,2,0,3,0.5,0.625,0,0.0,0,0,0,0
7636,2,4,0,12,0.6666666667,0.1162790698,0,0.0,0,0,1,0
4558,4,10,1,0,0.0,0.125,1,0.0,0,0,1,1
4501,3,2,0,1,0.2,0.037037037,1,0.8,0,0,1,-1
4648,2,4,1,0,1.0,1.0,1,0.0,1,0,-1,-1
2039,5,5,1,9,1.0,1.0,1,0.0,1,0,-1,-1
9695,2,2,0,0,0.037037037,0.9523809524,0,0.0,0,0,-1,1
6910,1,6,6,8,0.4347826087,0.2881355932,1,0.0434782609,0,1,0,0
2451,3,6,1,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
3955,1,4,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
2330,3,2,0,0,0.9230769231,1.0,1,0.0,1,0,-1,-1
9125,2,4,0,3,0.0,0.0740740741,1,0.0133333333,0,0,1,1
7045,6,1,3,27,0.0555555556,0.0,1,0.0,0,0,1,1
5043,2,0,0,0,0.4117647059,0.3333333333,0,0.0,0,0,0,0
9365,2,0,1,0,0.0880503145,0.0447761194,0,0.0188679245,0,0,0,1
4747,2,2,1,0,0.0,0.0,0,1.0,0,0,1,-1
9368,2,5,0,7,0.0308219178,0.0454545455,0,0.0,0,0,1,1
9403,3,3,0,13,0.64,1.0,1,0.12,1,1,-1,-1
6492,1,5,8,8,0.1063829787,0.1641791045,1,0.0496453901,0,1,0,1
6638,2,5,6,8,0.0737704918,0.125,0,0.0327868852,0,0,0,1
7226,1,8,3,9,0.3144654088,0.275,0,0.0,0,0,0,0
2402,2,2,0,0,0.6666666667,1.0,1,0.3333333333,1,0,-1,-1
5521,1,0,2,25,0.381443299,0.1515151515,1,0.0,0,1,0,0
1217,3,5,0,4,1.0,1.0,1,0.0,1,0,-1,-1
8696,1,1,1,0,0.0341880342,0.1818181818,1,0.0,0,0,0,1
6021,4,7,5,22,0.0,0.0,1,0.0,0,0,1,1
6866,3,3,1,0,0.5060240964,0.1538461538,0,0.0361445783,0,0,1,0
1065,4,5,0,6,0.0,0.0,1,0.0,0,0,1,1
3787,2,3,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
4411,4,3,0,0,0.0,0.0,1,0.0,0,0,1,1
6860,3,2,0,7,0.1346153846,0.7840909091,1,0.0,0,0,-1,1
6761,2,6,7,9,0.1538461538,0.1282051282,1,0.0256410256,0,0,1,1
5524,1,3,3,18,0.0760869565,0.8409090909,0,0.0,0,1,-1,1
5997,2,1,0,6,0.012345679,0.0,1,0.0,0,0,1,1
8834,2,2,0,6,0.0366972477,0.2142857143,1,0.0,0,0,1,1
5889,1,5,8,8,0.2597402597,0.2363636364,1,0.0064935065,0,1,1,1
2162,3,5,0,7,0.0,0.0,1,1.0,0,0,1,-1
3009,2,3,0,0,0.0,0.0740740741,1,0.0,0,0,1,1
1106,2,3,0,18,0.0,0.625,1,0.0,0,0,0,1
6655,2,4,2,12,0.0,0.0,0,0.0,0,0,1,1
693,4,3,0,9,0.375,0.0,1,0.0,1,0,0,0
9958,2,3,0,0,0.1225165563,0.4864864865,1,0.0331125828,0,0,0,1
4957,7,3,0,6,0.0,0.0,1,1.0,0,0,1,-1
6598,3,4,18,10,0.075,0.9523809524,0,0.0,0,0,0,1
8481,1,0,0,5,0.3192488263,0.1666666667,1,0.0,0,0,1,0
4370,2,5,0,0,0.9333333333,1.0,1,0.0666666667,1,0,-1,-1
2766,3,1,0,0,0.75,1.0,1,0.25,1,0,-1,-1
3930,4,3,0,0,0.0,0.6428571429,1,1.0,0,0,0,-1
7135,1,2,6,4,0.3448275862,0.4615384615,0,0.0344827586,0,0,0,0
8736,2,2,0,5,0.0,0.375,0,0.0,0,0,0,1
7531,2,4,5,6,0.8229166667,0.7857142857,1,0.03125,1,0,-1,-1
7529,3,3,5,7,0.2727272727,0.9830508475,0,0.1188811189,0,0,0,0
629,6,8,3,23,0.0027932961,0.0384615385,1,0.9525139665,0,0,1,-1
2452,2,2,1,0,1.0,0.0833333333,1,0.0,1,0,1,-1
6240,1,5,3,18,0.0535714286,1.0,1,0.0964285714,0,1,-1,1
7013,1,5,9,10,0.125,0.9692307692,1,0.0446428571,0,0,-1,1
3825,4,9,1,24,0.0,0.0,1,0.0,0,0,1,1
8978,2,1,1,8,0.0084745763,0.119047619,1,0.0,0,0,1,1
2653,5,3,0,5,0.8181818182,0.1538461538,1,0.0909090909,0,0,0,-1
9108,1,2,1,5,0.193877551,0.8,1,0.0,0,0,0,1
3744,6,4,1,0,1.0,0.9,1,0.0,1,0,-1,-1
2177,3,2,0,0,0.0,0.0,1,0.1111111111,0,0,1,1
9907,2,4,1,0,0.0335195531,0.3333333333,1,0.0223463687,0,0,0,1
9264,2,3,0,4,0.2093023256,0.5,1,0.023255814,0,0,0,1
3319,3,3,0,0,0.0,0.0,1,0.0,0,0,1,1
6344,1,4,6,18,0.75,0.5,0,0.0,0,1,0,-1
2788,3,2,0,0,0.0,0.4166666667,1,1.0,0,0,0,-1
4106,1,3,0,0,0.0,0.7857142857,1,1.0,1,0,1,-1
6356,2,3,0,6,0.1369863014,0.1621621622,1,0.0,0,0,0,1
1677,2,6,0,0,0.0,0.5,1,1.0,0,0,0,-1
3948,3,3,0,0,0.0,0.0,1,0.0,0,0,1,1
